-1.0269706355e+01	2.8648228845e+01	-4.1043870024e+00	1.1522739381e+00	-9.5582030666e-01	2.9395159699e-01	1.0000000014e+00	2.1588242238e-01	-3.0972743475e-02	-1.0069286334e-01	1.7536871674e-01	-1.6416271516e-01
6.2046423590e+01	9.9877822853e+00	-1.4723219701e+00	-6.0818035256e+00	-2.2129002461e-01	-9.7520804191e-01	1.0000000010e+00	8.2878012976e-02	-8.8023320503e-02	1.9969697210e-02	-6.9686890552e-02	1.0079382957e-01
5.7358334649e+01	-1.4435529421e+01	-3.4892113676e+00	-5.4140917560e+00	-5.4018267816e-01	-8.4154778487e-01	1.0000000000e+00	7.0598106911e-02	-9.9113178446e-03	6.3619118958e-03	2.8224206761e-02	6.5773816953e-02
-1.7869271413e+01	3.6063442487e+00	-4.7833432830e+00	-5.8604571322e-01	-9.9147898809e-01	-1.3026671173e-01	1.0000000002e+00	1.7873828545e-01	-5.4929221714e-03	4.1800611316e-02	1.7172184137e-01	6.5087995713e-02
-8.7884713556e+00	2.8269300301e+01	-4.0582535319e+00	1.3322246287e+00	-9.3958727395e-01	3.4230944281e-01	1.0000000024e+00	2.1539286876e-01	-4.7155599764e-02	-1.2940722911e-01	1.5521972061e-01	-2.0315217888e-01
-7.2829410132e+00	2.7808641400e+01	-3.9124881727e+00	1.6629938573e+00	-9.0759135847e-01	4.1985464870e-01	1.0000000022e+00	2.1672351754e-01	-5.6118078035e-02	-1.2128805248e-01	1.4057223305e-01	-2.1229357199e-01
-5.7539147757e+00	2.7343553302e+01	-3.7256911472e+00	1.9199743190e+00	-8.7107286507e-01	4.9115380864e-01	1.0000000031e+00	2.2077741820e-01	-7.7505230167e-02	-1.3743201091e-01	1.1479943294e-01	-2.4588285201e-01
-4.2257803510e+00	2.6795134951e+01	-3.4388634401e+00	2.1892567635e+00	-8.2947521019e-01	5.5854353069e-01	1.0000000014e+00	2.2831722223e-01	-5.8671046825e-02	-8.7120627266e-02	1.3070573153e-01	-2.1465568043e-01
-2.6809097764e+00	2.6258144182e+01	-3.0444240688e+00	2.4098185707e+00	-7.7297428809e-01	6.3443734912e-01	1.0000000006e+00	2.4119079590e-01	-4.3716018397e-02	-5.3258189296e-02	1.4271299351e-01	-2.0628506126e-01
-1.1180455147e+00	2.5691517255e+01	-2.8890683885e+00	2.0641808679e+00	-8.0868564025e-01	5.8824105199e-01	1.0000000001e+00	2.6329442749e-01	-1.7794015920e-02	-2.4461583581e-02	1.9512606424e-01	-1.7934539491e-01
5.0782318566e-01	2.5109138938e+01	-3.0751006778e+00	1.2392065656e+00	-9.1428851788e-01	4.0506358275e-01	1.0000000016e+00	2.7910131101e-01	-4.5699360452e-02	-1.0313451945e-01	2.0947338656e-01	-2.1620268911e-01
2.1775737921e+00	2.4556116559e+01	-3.5962958329e+00	-1.2382524043e-01	-9.9697991551e-01	7.7659822760e-02	1.0000000203e+00	2.6161752320e-01	-3.1413800373e-02	-4.0223550376e-01	2.2940951191e-01	-4.2260529058e-01
3.8322134311e+00	2.3761571797e+01	-4.2454515495e+00	-1.6144419037e+00	-9.6817817505e-01	-2.5026190551e-01	1.0000000315e+00	1.9904925876e-01	1.2544081589e-01	-4.8579077181e-01	3.1816845449e-01	-4.3602467160e-01
5.5259255947e+00	2.2826002757e+01	-4.7606873344e+00	-2.2682171339e+00	-9.2545423431e-01	-3.7885942011e-01	1.0000000110e+00	1.4899401021e-01	1.1220780382e-01	-2.7421009625e-01	2.5010330212e-01	-2.1778273915e-01
7.2512390139e+00	2.1937087427e+01	-5.3177218193e+00	-1.7079955276e+00	-9.6194067446e-01	-2.7325837374e-01	1.0000000045e+00	1.2786407393e-01	5.2013631803e-02	-1.8316787631e-01	1.7501461121e-01	-1.4823965755e-01
8.9607483712e+00	2.1083962929e+01	-5.8619306237e+00	-5.3211111700e-01	-9.9823217942e-01	-5.9434972586e-02	1.0000000042e+00	1.0778819894e-01	1.0878014156e-02	-1.8298291130e-01	1.1847624961e-01	-1.7658638432e-01
1.0646415375e+01	2.0293898294e+01	-6.1799700588e+00	6.0241018599e-01	-9.8866775924e-01	1.5012015798e-01	1.0000000139e+00	8.6645623895e-02	-5.0073036059e-02	-3.2940339307e-01	3.5588530650e-02	-3.4242491868e-01
1.2254856578e+01	1.9395352139e+01	-6.2854560666e+00	1.2655023280e+00	-9.7438480610e-01	2.2488719315e-01	1.0000000041e+00	7.2731213291e-02	-4.0723331201e-02	-1.7637203737e-01	3.0143377320e-02	-1.9273476972e-01
1.3872571502e+01	1.8442906443e+01	-6.4818189421e+00	1.5147276518e+00	-9.7000637029e-01	2.4307949647e-01	1.0000000014e+00	5.6293385242e-02	-2.5931585220e-02	-1.0345633996e-01	2.8672627259e-02	-1.1714301967e-01
1.5437061071e+01	1.7518573145e+01	-6.3891646436e+00	2.0408439116e+00	-9.5399625008e-01	2.9981853652e-01	1.0000000001e+00	5.2858569902e-02	9.4357139815e-03	3.0025265063e-02	5.9862840838e-02	1.4178079537e-02
1.6975928283e+01	1.6660821136e+01	-6.8907888490e+00	1.8664949209e+00	-9.7263332192e-01	2.3234547788e-01	1.0000000058e+00	2.4276039865e-02	4.9964094519e-02	2.0925686222e-01	7.3576386417e-02	2.0361897407e-01
1.8421826592e+01	1.5963124790e+01	-6.7519016291e+00	2.0999248360e+00	-9.6277952022e-01	2.7028798612e-01	1.0000000049e+00	2.8789493575e-02	5.3364377485e-02	1.9015878045e-01	8.1083080598e-02	1.8238006346e-01
1.9855213949e+01	1.5353536167e+01	-6.9818270138e+00	1.2329218251e+00	-9.9015576836e-01	1.3996983385e-01	1.0000000075e+00	2.7624110646e-02	3.4179806606e-02	2.4200357129e-01	6.1532451405e-02	2.3814037165e-01
