634 	912 	1038 	1175 	1193 	1225 	0 	0 	
723 	902 	989 	1000 	1282 	1286 	0 	0 	
873 	984 	1028 	1192 	1237 	1252 	0 	0 	
636 	914 	970 	1108 	1262 	1300 	0 	0 	
667 	728 	766 	976 	1133 	1134 	0 	0 	
544 	549 	708 	782 	1036 	1073 	1104 	0 	
501 	702 	764 	1101 	1148 	1323 	0 	0 	
629 	913 	997 	1139 	1266 	1310 	0 	0 	
507 	658 	737 	883 	938 	1183 	1348 	0 	
657 	660 	908 	925 	928 	1301 	0 	0 	
703 	891 	937 	1023 	1260 	1295 	0 	0 	
526 	559 	693 	821 	845 	1164 	0 	0 	
540 	732 	933 	1075 	1179 	1201 	0 	0 	
652 	771 	789 	905 	1020 	1155 	0 	0 	
510 	690 	769 	790 	808 	1126 	1144 	0 	
586 	698 	736 	835 	1064 	1084 	0 	0 	
537 	699 	727 	798 	1037 	1062 	0 	0 	
560 	576 	578 	780 	788 	1143 	0 	0 	
573 	580 	585 	763 	830 	1090 	0 	0 	
373 	503 	579 	784 	805 	829 	0 	0 	
257 	548 	567 	799 	820 	833 	1154 	0 	
258 	371 	524 	572 	597 	822 	0 	0 	
269 	383 	395 	592 	598 	855 	0 	0 	
255 	261 	385 	386 	398 	402 	568 	0 	
260 	378 	552 	554 	564 	814 	1102 	0 	
266 	281 	411 	587 	827 	0 	0 	0 	
267 	282 	382 	563 	588 	0 	0 	0 	
264 	265 	277 	279 	396 	421 	0 	0 	
283 	286 	381 	403 	584 	0 	0 	0 	
276 	278 	280 	392 	415 	420 	0 	0 	
284 	285 	404 	405 	416 	595 	0 	0 	
269 	275 	287 	387 	393 	413 	0 	0 	
273 	288 	388 	531 	852 	962 	0 	0 	
391 	417 	418 	419 	856 	0 	0 	0 	
270 	272 	289 	290 	412 	0 	0 	0 	
64 	65 	155 	274 	391 	406 	410 	0 	
67 	68 	140 	274 	397 	410 	593 	0 	
108 	109 	158 	276 	392 	570 	1049 	0 	
134 	157 	262 	271 	289 	412 	0 	0 	
62 	63 	156 	268 	407 	408 	414 	418 	
113 	114 	137 	161 	207 	284 	0 	0 	
5 	6 	139 	160 	206 	283 	0 	0 	
127 	128 	139 	160 	205 	277 	0 	0 	
111 	112 	137 	161 	204 	278 	0 	0 	
670 	688 	892 	944 	1245 	1250 	1278 	0 	
654 	714 	869 	899 	930 	1010 	1244 	0 	
901 	957 	1030 	1187 	1191 	1370 	0 	0 	
711 	762 	896 	943 	967 	1085 	1235 	0 	
523 	777 	880 	921 	1098 	1202 	1211 	1369 	
647 	961 	983 	1012 	1293 	1306 	0 	0 	
641 	741 	752 	940 	1224 	1360 	0 	0 	
551 	672 	920 	980 	1056 	1167 	1261 	0 	
683 	729 	923 	1024 	1025 	1355 	0 	0 	
684 	730 	919 	949 	1035 	1194 	1340 	0 	
530 	662 	745 	775 	974 	985 	1166 	0 	
697 	707 	743 	776 	1053 	1079 	0 	0 	
669 	948 	1007 	1114 	1265 	1275 	1288 	0 	
744 	759 	1045 	1131 	1251 	1280 	1290 	0 	
691 	911 	939 	1074 	1103 	1195 	0 	0 	
704 	748 	941 	994 	1077 	1273 	0 	0 	
516 	756 	768 	785 	1124 	1132 	0 	0 	
738 	797 	1033 	1042 	1118 	1254 	0 	0 	
734 	801 	934 	1004 	1088 	1299 	0 	0 	
712 	718 	749 	1009 	1029 	1054 	0 	0 	
668 	900 	977 	992 	1058 	1205 	0 	0 	
800 	825 	988 	1031 	1232 	1308 	0 	0 	
715 	794 	815 	950 	1016 	1048 	0 	0 	
709 	990 	993 	1332 	1334 	0 	0 	0 	
751 	770 	818 	965 	1081 	1083 	0 	0 	
665 	724 	953 	1040 	1051 	1333 	0 	0 	
682 	819 	1026 	1086 	1089 	0 	0 	0 	
655 	1044 	1186 	1240 	1270 	1372 	0 	0 	
634 	816 	823 	929 	1013 	1117 	0 	0 	
520 	590 	719 	851 	986 	1057 	0 	0 	
651 	836 	849 	1005 	1046 	0 	0 	0 	
792 	839 	847 	859 	1111 	0 	0 	0 	
376 	524 	536 	781 	991 	1138 	0 	0 	
374 	546 	559 	713 	755 	858 	1157 	0 	
384 	540 	661 	732 	848 	1122 	0 	0 	
378 	544 	545 	554 	802 	853 	1078 	1104 	
379 	543 	549 	550 	782 	838 	842 	0 	
389 	510 	739 	767 	790 	932 	1267 	0 	
390 	644 	789 	812 	888 	995 	0 	0 	
400 	537 	558 	589 	1062 	1121 	0 	0 	
399 	532 	557 	586 	698 	0 	0 	0 	
373 	565 	579 	580 	830 	860 	0 	0 	
380 	404 	575 	576 	595 	788 	0 	0 	
381 	573 	584 	585 	803 	840 	0 	0 	
380 	409 	576 	578 	679 	1259 	0 	0 	
395 	401 	592 	599 	861 	1119 	0 	0 	
71 	385 	386 	411 	587 	0 	0 	0 	
153 	187 	385 	398 	529 	720 	1156 	0 	
382 	394 	401 	591 	592 	855 	0 	0 	
41 	42 	184 	534 	582 	799 	833 	0 	
75 	76 	185 	371 	562 	566 	597 	0 	
69 	397 	402 	568 	593 	0 	0 	0 	
61 	188 	407 	414 	552 	564 	0 	0 	
187 	398 	402 	417 	419 	0 	0 	0 	
134 	154 	202 	395 	412 	598 	599 	0 	
158 	392 	420 	539 	807 	0 	0 	0 	
159 	191 	265 	421 	581 	831 	0 	0 	
125 	159 	191 	264 	388 	396 	0 	0 	
73 	74 	189 	281 	371 	536 	566 	827 	
43 	44 	190 	282 	534 	563 	846 	0 	
203 	391 	406 	408 	418 	0 	0 	0 	
48 	49 	186 	195 	383 	387 	413 	598 	
52 	53 	154 	198 	275 	290 	393 	412 	
134 	157 	202 	543 	810 	978 	0 	0 	
54 	55 	157 	198 	289 	290 	379 	583 	
122 	123 	196 	288 	569 	717 	962 	0 	
65 	66 	140 	199 	200 	410 	0 	0 	
51 	52 	138 	195 	270 	287 	393 	0 	
109 	110 	193 	201 	392 	415 	0 	0 	
126 	127 	160 	191 	206 	279 	396 	0 	
110 	111 	161 	193 	207 	280 	415 	0 	
135 	160 	191 	277 	403 	421 	0 	0 	
136 	161 	193 	278 	405 	420 	0 	0 	
72 	73 	189 	266 	411 	0 	0 	0 	
44 	45 	190 	267 	382 	0 	0 	0 	
6 	160 	192 	205 	286 	403 	0 	0 	
114 	161 	194 	204 	285 	405 	0 	0 	
114 	115 	194 	284 	416 	0 	0 	0 	
6 	7 	192 	283 	381 	0 	0 	0 	
50 	138 	195 	275 	413 	0 	0 	0 	
123 	124 	196 	273 	388 	0 	0 	0 	
157 	198 	202 	272 	412 	0 	0 	0 	
53 	54 	198 	270 	272 	0 	0 	0 	
871 	910 	935 	959 	1182 	1341 	1362 	0 	
664 	909 	1176 	1338 	1339 	1343 	1346 	0 	
866 	998 	1170 	1173 	1174 	1190 	1352 	0 	
868 	917 	952 	1196 	1197 	1238 	0 	0 	
869 	918 	1039 	1212 	1216 	1347 	0 	0 	
893 	1027 	1112 	1210 	1241 	1356 	0 	0 	
979 	1014 	1022 	1209 	1307 	0 	0 	0 	
521 	662 	873 	966 	999 	1171 	1214 	0 	
960 	1018 	1091 	1227 	1283 	1335 	0 	0 	
515 	668 	705 	813 	1203 	1292 	0 	0 	
879 	936 	1050 	1080 	1200 	1269 	0 	0 	
897 	956 	1109 	1178 	1358 	1364 	0 	0 	
672 	1008 	1115 	1142 	1247 	1366 	0 	0 	
971 	1034 	1128 	1180 	1313 	0 	0 	0 	
538 	695 	757 	1071 	1076 	1151 	0 	0 	
620 	900 	1000 	1055 	1116 	1228 	0 	0 	
507 	658 	680 	711 	804 	1160 	1291 	0 	
530 	540 	661 	974 	1285 	1318 	0 	0 	
527 	689 	690 	706 	773 	1125 	1168 	0 	
535 	684 	884 	1035 	1152 	1314 	1345 	0 	
533 	537 	637 	850 	1069 	1211 	0 	0 	
511 	544 	697 	708 	747 	783 	1120 	0 	
779 	791 	1113 	1165 	1169 	0 	0 	0 	
503 	635 	756 	805 	878 	970 	1284 	1330 	
656 	691 	902 	961 	1146 	1263 	1304 	0 	
718 	723 	911 	972 	1009 	1287 	1297 	0 	
506 	734 	735 	736 	877 	1233 	0 	0 	
751 	929 	965 	1175 	1198 	1361 	1367 	0 	
505 	531 	717 	728 	962 	1141 	0 	0 	
744 	746 	754 	1163 	1331 	0 	0 	0 	
686 	946 	1070 	1153 	1279 	0 	0 	0 	
742 	743 	913 	1158 	1276 	1373 	0 	0 	
663 	724 	889 	914 	1019 	1226 	1262 	0 	
551 	692 	748 	927 	1056 	1096 	0 	0 	
571 	670 	671 	944 	1127 	1255 	0 	0 	
677 	682 	766 	953 	1026 	1099 	1133 	0 	
520 	526 	659 	821 	1024 	1321 	1357 	0 	
519 	526 	693 	729 	750 	1317 	1322 	0 	
710 	759 	883 	926 	1131 	1183 	1281 	0 	
625 	758 	937 	939 	1093 	1147 	1260 	0 	
660 	681 	898 	908 	1187 	1272 	1363 	1368 	
551 	653 	657 	692 	925 	945 	1167 	1239 	
507 	700 	737 	943 	968 	1021 	1319 	0 	
687 	714 	891 	899 	904 	947 	1295 	0 	
646 	647 	733 	876 	928 	983 	1294 	0 	
703 	760 	941 	954 	1023 	1236 	1326 	0 	
522 	726 	775 	955 	1159 	0 	0 	0 	
511 	552 	776 	811 	814 	834 	1079 	0 	
535 	548 	561 	792 	862 	981 	1154 	0 	
524 	572 	793 	991 	996 	1315 	0 	0 	
649 	752 	940 	973 	1278 	1302 	1312 	0 	
525 	578 	780 	794 	950 	1059 	1259 	0 	
650 	683 	761 	762 	923 	1085 	1137 	0 	
517 	528 	652 	731 	749 	1020 	1029 	1107 	
510 	516 	696 	716 	768 	769 	0 	0 	
704 	796 	797 	994 	1042 	1162 	0 	0 	
559 	719 	753 	858 	986 	1140 	0 	0 	
503 	516 	553 	694 	784 	785 	1100 	0 	
543 	782 	810 	931 	1036 	1320 	0 	0 	
506 	555 	557 	698 	801 	844 	1088 	0 	
547 	651 	732 	774 	848 	1046 	1075 	0 	
523 	727 	777 	778 	870 	1037 	1325 	0 	
556 	558 	699 	800 	843 	988 	1121 	0 	
532 	586 	623 	835 	977 	1205 	0 	0 	
569 	717 	721 	815 	1016 	1123 	0 	0 	
539 	560 	575 	788 	807 	818 	0 	0 	
573 	581 	763 	803 	819 	831 	0 	0 	
527 	738 	808 	809 	1033 	1144 	0 	0 	
740 	771 	905 	948 	1011 	1265 	0 	0 	
555 	675 	801 	826 	922 	934 	0 	0 	
556 	674 	800 	825 	828 	1063 	0 	0 	
541 	570 	816 	817 	857 	1013 	1049 	0 	
541 	594 	676 	816 	823 	1246 	0 	0 	
579 	795 	829 	830 	1090 	1145 	0 	0 	
562 	590 	597 	806 	822 	851 	0 	0 	
525 	560 	701 	780 	1082 	1083 	1143 	0 	
574 	577 	580 	585 	840 	860 	0 	0 	
567 	582 	824 	833 	849 	0 	0 	0 	
545 	549 	550 	802 	837 	842 	0 	0 	
561 	567 	678 	820 	836 	1005 	1105 	0 	
185 	258 	266 	524 	536 	566 	0 	0 	
534 	548 	563 	799 	839 	846 	847 	0 	
183 	249 	553 	565 	579 	784 	832 	0 	
81 	82 	241 	671 	713 	755 	1129 	0 	
572 	590 	822 	1057 	1136 	0 	0 	0 	
153 	240 	536 	587 	781 	827 	982 	0 	
563 	588 	765 	839 	859 	0 	0 	0 	
188 	243 	554 	564 	596 	853 	0 	0 	
157 	244 	272 	543 	583 	838 	0 	0 	
116 	117 	250 	252 	409 	416 	576 	595 	
7 	8 	192 	251 	286 	577 	584 	840 	
45 	46 	190 	256 	282 	394 	588 	591 	
47 	48 	186 	269 	394 	855 	0 	0 	
36 	37 	242 	522 	547 	848 	1122 	0 	
153 	187 	254 	255 	386 	587 	0 	0 	
70 	71 	187 	254 	385 	568 	0 	0 	
154 	195 	269 	393 	598 	0 	0 	0 	
124 	125 	159 	196 	265 	288 	852 	0 	
17 	18 	245 	739 	767 	0 	0 	0 	
101 	102 	246 	812 	888 	0 	0 	0 	
155 	197 	199 	268 	406 	418 	419 	0 	
158 	193 	201 	263 	276 	420 	0 	0 	
154 	195 	270 	275 	387 	0 	0 	0 	
46 	47 	256 	382 	383 	855 	0 	0 	
186 	253 	262 	592 	598 	599 	0 	0 	
125 	126 	191 	265 	277 	0 	0 	0 	
68 	69 	200 	259 	593 	0 	0 	0 	
133 	187 	255 	261 	417 	1156 	0 	0 	
91 	92 	248 	532 	557 	0 	0 	0 	
25 	26 	247 	558 	589 	0 	0 	0 	
152 	253 	256 	591 	592 	861 	0 	0 	
155 	187 	259 	261 	419 	568 	593 	0 	
135 	160 	192 	279 	283 	584 	0 	0 	
136 	194 	250 	405 	575 	595 	0 	0 	
136 	161 	194 	280 	284 	404 	0 	0 	
64 	199 	268 	391 	408 	0 	0 	0 	
156 	203 	260 	414 	552 	0 	0 	0 	
63 	64 	203 	268 	406 	0 	0 	0 	
117 	118 	252 	380 	679 	0 	0 	0 	
155 	199 	200 	274 	593 	0 	0 	0 	
71 	72 	189 	254 	281 	587 	0 	0 	
154 	198 	202 	262 	270 	289 	0 	0 	
49 	50 	195 	269 	287 	0 	0 	0 	
61 	62 	203 	260 	407 	0 	0 	0 	
110 	193 	276 	278 	0 	0 	0 	0 	
115 	116 	194 	285 	380 	595 	0 	0 	
133 	197 	261 	398 	419 	856 	0 	0 	
156 	197 	203 	268 	391 	856 	0 	0 	
155 	197 	261 	391 	402 	417 	0 	0 	
136 	193 	263 	280 	392 	807 	0 	0 	
135 	191 	264 	279 	581 	0 	0 	0 	
621 	646 	876 	910 	1030 	1092 	1342 	0 	
1170 	1207 	1213 	1353 	1374 	0 	0 	0 	
637 	638 	880 	881 	1171 	1204 	1349 	0 	
1052 	1182 	1220 	1303 	1371 	0 	0 	0 	
684 	915 	919 	964 	1199 	1337 	0 	0 	
869 	1001 	1114 	1212 	1244 	1309 	0 	0 	
866 	886 	1173 	1184 	1194 	1258 	0 	0 	
681 	901 	1196 	1231 	1274 	1328 	0 	0 	
741 	752 	885 	892 	895 	1298 	1302 	0 	
703 	714 	891 	930 	1178 	1311 	0 	0 	
700 	896 	924 	1172 	1235 	1343 	0 	0 	
664 	761 	762 	909 	967 	1065 	1336 	0 	
666 	667 	715 	879 	976 	1048 	1200 	0 	
678 	916 	1179 	1230 	1339 	1376 	0 	0 	
641 	658 	680 	741 	885 	938 	0 	0 	
636 	889 	956 	1177 	1222 	1226 	0 	0 	
630 	645 	877 	935 	969 	1015 	1206 	1233 	
652 	718 	740 	905 	972 	1087 	1110 	0 	
701 	751 	987 	1081 	1186 	1198 	0 	0 	
710 	759 	903 	952 	1271 	1290 	0 	0 	
708 	747 	975 	990 	1073 	1188 	0 	0 	
633 	672 	942 	980 	1008 	1189 	1351 	0 	
668 	989 	992 	1203 	1282 	1305 	0 	0 	
643 	653 	660 	898 	920 	1223 	1261 	1272 	
771 	893 	948 	995 	1155 	1210 	1275 	0 	
906 	996 	997 	998 	1190 	1266 	0 	0 	
647 	656 	657 	945 	963 	1012 	1239 	0 	
957 	958 	959 	1185 	1362 	1365 	0 	0 	
722 	726 	775 	966 	1066 	1166 	0 	0 	
635 	677 	724 	878 	1019 	1040 	1215 	0 	
662 	754 	985 	1028 	1214 	1252 	0 	0 	
645 	675 	786 	934 	1004 	1018 	1227 	0 	
627 	641 	883 	894 	926 	1224 	1229 	1281 	
917 	921 	984 	1197 	1202 	1375 	0 	0 	
639 	725 	739 	932 	1022 	1149 	1209 	0 	
750 	804 	1002 	1025 	1150 	1291 	1317 	0 	
663 	665 	1017 	1050 	1051 	1296 	0 	0 	
705 	735 	736 	813 	1072 	1084 	0 	0 	
676 	823 	912 	1027 	1117 	1241 	0 	0 	
695 	709 	931 	978 	1071 	1320 	0 	0 	
697 	742 	747 	975 	1053 	1120 	1276 	0 	
712 	772 	1032 	1054 	1055 	1135 	0 	0 	
674 	825 	1014 	1031 	1307 	1316 	0 	0 	
1007 	1038 	1039 	1225 	1264 	1288 	0 	0 	
900 	951 	1003 	1058 	1228 	0 	0 	0 	
770 	817 	929 	965 	1013 	1043 	0 	0 	
721 	794 	1016 	1059 	1067 	0 	0 	0 	
704 	738 	760 	1041 	1042 	1236 	0 	0 	
682 	763 	795 	1060 	1089 	1090 	0 	0 	
907 	918 	1044 	1240 	1249 	1347 	0 	0 	
685 	890 	944 	960 	1250 	1255 	1283 	0 	
904 	947 	1074 	1195 	1217 	0 	0 	0 	
746 	968 	1021 	1045 	1280 	0 	0 	0 	
707 	720 	811 	1079 	1106 	1113 	0 	0 	
712 	723 	1000 	1009 	1116 	0 	0 	0 	
644 	676 	841 	888 	1006 	1027 	1112 	0 	
773 	897 	1108 	1109 	1168 	0 	0 	0 	
699 	798 	988 	1115 	1308 	0 	0 	0 	
902 	911 	1103 	1263 	1286 	1287 	0 	0 	
927 	1077 	1093 	1248 	1256 	1273 	0 	0 	
744 	754 	882 	1028 	1192 	1251 	0 	0 	
748 	796 	942 	994 	1096 	0 	0 	0 	
689 	706 	756 	970 	1132 	1284 	1300 	0 	
768 	769 	1124 	1125 	1126 	0 	0 	0 	
790 	808 	932 	1033 	1118 	1267 	0 	0 	
683 	711 	804 	1085 	1137 	1150 	1160 	0 	
778 	798 	1037 	1130 	1142 	1366 	0 	0 	
757 	764 	765 	859 	1076 	1111 	0 	0 	
705 	733 	983 	1292 	1293 	1294 	0 	0 	
707 	743 	791 	1158 	1165 	1310 	0 	0 	
702 	730 	1035 	1101 	1152 	1153 	0 	0 	
665 	667 	953 	1080 	1133 	1333 	0 	0 	
805 	829 	1145 	1329 	1330 	0 	0 	0 	
797 	872 	979 	1162 	1254 	0 	0 	0 	
779 	781 	791 	1138 	1139 	0 	0 	0 	
86 	87 	685 	1091 	1289 	1335 	0 	0 	
745 	974 	1161 	1163 	1318 	1327 	0 	0 	
766 	787 	1026 	1086 	1134 	1141 	0 	0 	
693 	845 	971 	1157 	1313 	0 	0 	0 	
170 	702 	764 	792 	981 	1111 	0 	0 	
656 	691 	758 	963 	1146 	1147 	0 	0 	
183 	314 	348 	756 	784 	785 	805 	0 	
688 	786 	960 	973 	1227 	1312 	0 	0 	
319 	715 	717 	728 	815 	0 	0 	0 	
317 	350 	698 	734 	736 	1064 	1088 	0 	
172 	307 	333 	658 	711 	737 	943 	0 	
709 	757 	993 	1148 	1151 	1323 	0 	0 	
670 	671 	713 	1034 	1127 	1128 	1129 	0 	
178 	245 	345 	716 	767 	769 	790 	0 	
312 	338 	697 	776 	783 	814 	1102 	0 	
753 	806 	851 	986 	1068 	0 	0 	0 	
20 	21 	674 	725 	1014 	1022 	1242 	0 	
787 	819 	831 	1086 	1095 	0 	0 	0 	
300 	668 	813 	835 	977 	1084 	0 	0 	
224 	345 	348 	694 	696 	768 	785 	0 	
344 	731 	789 	812 	1020 	1061 	0 	0 	
774 	824 	849 	1046 	1094 	0 	0 	0 	
328 	750 	971 	1180 	1322 	1354 	0 	0 	
237 	327 	659 	719 	821 	1057 	1164 	0 	
31 	32 	298 	722 	966 	999 	1097 	0 	
35 	36 	337 	384 	955 	1122 	1159 	0 	
212 	352 	727 	777 	1069 	1211 	0 	0 	
185 	240 	340 	371 	536 	572 	991 	0 	
148 	342 	366 	666 	780 	950 	1082 	0 	
175 	327 	328 	693 	729 	821 	1024 	0 	
309 	358 	690 	773 	809 	1144 	1219 	0 	
98 	99 	344 	749 	772 	1107 	1135 	0 	
153 	255 	720 	779 	982 	1169 	0 	0 	
218 	308 	661 	775 	974 	1159 	0 	0 	
196 	319 	787 	852 	962 	1095 	1141 	0 	
92 	93 	248 	354 	399 	586 	623 	1047 	
