-1.9634327946e+01	2.0056737453e+01	-2.6836123259e+00	-3.0131483440e+00	-6.3760836241e-01	-7.7036067928e-01	1.0000000027e+00	2.3118040303e-01	-1.1281542636e-01	9.3360602936e-02	3.4574091869e-02	2.7146368730e-01
4.7938260299e+01	-1.8044729982e+00	-3.9290605081e+00	-3.7951941236e+00	-7.2244788343e-01	-6.9142537972e-01	1.0000000001e+00	1.3582435548e-01	1.7456023827e-02	-1.8239692288e-02	1.1558322745e-01	7.5671475588e-02
4.2724007369e+01	-2.6407067037e+01	-6.5006708319e+00	-2.2847311533e+00	-9.4330769442e-01	-3.3191955901e-01	1.0000000000e+00	4.0634682109e-02	-8.3111158515e-04	2.3619904192e-03	3.7499879822e-02	1.5849484175e-02
-3.1066650145e+01	-2.2551410753e+00	-3.3608911367e+00	-3.4533306927e+00	-7.0935506546e-01	-7.0485132553e-01	1.0000000008e+00	1.7879022669e-01	5.7022935209e-02	-5.7391933869e-02	1.8385378584e-01	6.8623463947e-02
-1.8300696874e+01	1.9409791242e+01	-2.8249979402e+00	-3.1097947090e+00	-6.5485375967e-01	-7.5575561754e-01	1.0000000012e+00	2.1998663522e-01	-7.4637612980e-02	6.4666201736e-02	6.9413252706e-02	2.3092945014e-01
-1.6970979660e+01	1.8779195589e+01	-2.9670472493e+00	-3.1616674197e+00	-6.7215189468e-01	-7.4041328356e-01	1.0000000006e+00	2.1098370629e-01	-5.3219866788e-02	4.8309845316e-02	8.8587616971e-02	2.0453008046e-01
-1.5641511529e+01	1.8153024138e+01	-3.0846464577e+00	-3.1931668334e+00	-6.8479779067e-01	-7.2873313764e-01	1.0000000005e+00	2.0404508766e-01	-4.4706638254e-02	4.2008691271e-02	9.5018425952e-02	1.9070739412e-01
-1.4303078494e+01	1.7537068290e+01	-3.1632783952e+00	-3.1630636485e+00	-6.9759578195e-01	-7.1649153869e-01	1.0000000005e+00	2.0180025302e-01	-4.3031348268e-02	4.1893982024e-02	9.7739315226e-02	1.8648638299e-01
-1.2957098174e+01	1.6923158413e+01	-3.2180932954e+00	-3.1588566546e+00	-7.0307313320e-01	-7.1111754962e-01	1.0000000006e+00	1.9940859655e-01	-4.8135714947e-02	4.7587965047e-02	9.2058312561e-02	1.8939566241e-01
-1.1605681446e+01	1.6317984897e+01	-3.2625844624e+00	-3.2006797764e+00	-7.0234175282e-01	-7.1183991336e-01	1.0000000007e+00	1.9534545849e-01	-5.3131791223e-02	5.2418934808e-02	8.4062291068e-02	1.9147874905e-01
-1.0247826567e+01	1.5718190296e+01	-3.3056982221e+00	-3.2676642962e+00	-6.9915596059e-01	-7.1496919009e-01	1.0000000008e+00	1.9016834730e-01	-5.6519855419e-02	5.5265415595e-02	7.6432104073e-02	1.9123517982e-01
-8.8716857575e+00	1.5146646156e+01	-3.3199715921e+00	-3.3106036262e+00	-6.9644776110e-01	-7.1760749443e-01	1.0000000007e+00	1.8747348013e-01	-5.5225108846e-02	5.3592587482e-02	7.5335200134e-02	1.8812998553e-01
-7.4826633914e+00	1.4593719104e+01	-3.2975130242e+00	-3.3079545922e+00	-6.9411048415e-01	-7.1986848506e-01	1.0000000008e+00	1.8865816039e-01	-5.6059398496e-02	5.4049295181e-02	7.4884920617e-02	1.8986345782e-01
-6.0901274828e+00	1.4017402007e+01	-3.2318389814e+00	-3.3468684808e+00	-6.8328339585e-01	-7.3015327224e-01	1.0000000007e+00	1.8986758519e-01	-5.3338100030e-02	4.9910575619e-02	7.6390204841e-02	1.8854775253e-01
-4.6873751244e+00	1.3436001147e+01	-3.1607373893e+00	-3.4015086801e+00	-6.6933219196e-01	-7.4296326747e-01	1.0000000006e+00	1.9048155213e-01	-5.3301202630e-02	4.8015344912e-02	7.4189155820e-02	1.8954071439e-01
-3.2762473349e+00	1.2855433967e+01	-3.0682233103e+00	-3.4325276887e+00	-6.5404333802e-01	-7.5645707875e-01	1.0000000007e+00	1.9311280073e-01	-5.7592944101e-02	4.9791831391e-02	6.8705635829e-02	1.9587818433e-01
-1.8593893580e+00	1.2286825555e+01	-2.9678244533e+00	-3.4365208659e+00	-6.3985975470e-01	-7.6849170088e-01	1.0000000008e+00	1.9733827798e-01	-6.3051747850e-02	5.2493618754e-02	6.3210853135e-02	2.0415162727e-01
-4.3798334682e-01	1.1738137638e+01	-2.8716534651e+00	-3.3878122250e+00	-6.3049473186e-01	-7.7619352812e-01	1.0000000011e+00	2.0398960202e-01	-7.2319068527e-02	5.8738510355e-02	5.6287924871e-02	2.1707991044e-01
9.8231039136e-01	1.1176454137e+01	-2.7758415580e+00	-3.3525024261e+00	-6.1800735150e-01	-7.8617231794e-01	1.0000000015e+00	2.0992473490e-01	-8.7001135595e-02	6.8383505002e-02	4.2724762186e-02	2.3342769838e-01
2.3868679166e+00	1.0599813336e+01	-2.6899257618e+00	-3.3372403086e+00	-6.0353753490e-01	-7.9733458721e-01	1.0000000021e+00	2.1437601808e-01	-1.0437744216e-01	7.8997120600e-02	2.4995343595e-02	2.4993500239e-01
3.7871249534e+00	1.0048325573e+01	-2.6052377908e+00	-3.3265541156e+00	-5.9193444810e-01	-8.0598610978e-01	1.0000000021e+00	2.1844814412e-01	-1.0555704749e-01	7.7512846223e-02	2.3738405039e-02	2.5358748273e-01
5.1705298074e+00	9.4987056425e+00	-2.5829426929e+00	-3.3209284920e+00	-5.8995898262e-01	-8.0743321633e-01	1.0000000020e+00	2.1964998598e-01	-1.0223250880e-01	7.4687256885e-02	2.7340746035e-02	2.5204815441e-01
6.5696437661e+00	9.0016118780e+00	-2.5578409351e+00	-3.2739568088e+00	-5.9217390708e-01	-8.0581019091e-01	1.0000000019e+00	2.2314220605e-01	-9.8826714363e-02	7.2616457689e-02	3.3301251671e-02	2.5243482358e-01
7.9735994890e+00	8.5221701163e+00	-2.5400930183e+00	-3.2121596228e+00	-5.9682274841e-01	-8.0237310958e-01	1.0000000018e+00	2.2711143621e-01	-9.7300615713e-02	7.2365172928e-02	3.8233607049e-02	2.5460150003e-01
9.3798639060e+00	8.0347980450e+00	-2.5169114466e+00	-3.1076180626e+00	-6.1657425728e-01	-7.8729675806e-01	1.0000000005e+00	2.3343478122e-01	-5.1655941071e-02	4.0451800204e-02	9.2267906717e-02	2.2423896821e-01
1.0798035377e+01	7.5608543227e+00	-2.5808452295e+00	-2.8554153142e+00	-6.5887615722e-01	-7.5225142702e-01	1.0000000005e+00	2.4343694520e-01	-4.5283168791e-02	3.9659862957e-02	1.1510611846e-01	2.2279047979e-01
1.2225371887e+01	7.0689530628e+00	-2.7551631466e+00	-2.7277627616e+00	-7.0321201331e-01	-7.1098021374e-01	1.0000000002e+00	2.4154344366e-01	-2.8972977860e-02	2.8655250062e-02	1.4087977438e-01	2.0039132004e-01
1.3664152245e+01	6.5868319009e+00	-2.9955527264e+00	-2.6458300976e+00	-7.4233654684e-01	-6.7002720185e-01	1.0000000002e+00	2.3356763492e-01	-2.8873193475e-02	3.1987803242e-02	1.4450922621e-01	1.8848820781e-01
1.5119350357e+01	6.1156909864e+00	-3.2180039835e+00	-2.4993662639e+00	-7.8167664373e-01	-6.2368391405e-01	1.0000000004e+00	2.2838322256e-01	-3.3324504089e-02	4.1764038714e-02	1.4519352150e-01	1.8420775002e-01
1.6581034003e+01	5.6179877998e+00	-3.4588635865e+00	-2.3099483173e+00	-8.2442863267e-01	-5.6596592622e-01	1.0000000004e+00	2.2273754693e-01	-3.0179767110e-02	4.3959611961e-02	1.5344808313e-01	1.7002636979e-01
1.8042243481e+01	5.1395545185e+00	-3.7068575989e+00	-2.2311745918e+00	-8.5082321531e-01	-5.2545204947e-01	1.0000000003e+00	2.1158303088e-01	-2.6036121963e-02	4.2155910373e-02	1.5398087833e-01	1.5333710735e-01
