-1.7658637386e+01	2.2554177856e+01	-2.8508939787e+00	-3.5724021889e+00	-6.1977406874e-01	-7.8478029010e-01	1.0000000001e+00	1.9530261895e-01	-1.8282724927e-02	1.4438292599e-02	1.0275898853e-01	1.6770934848e-01
5.1175012992e+01	8.4504672610e-01	-4.5768119026e+00	-3.2527102536e+00	-8.1548136761e-01	-5.7878332654e-01	1.0000000000e+00	1.2567204772e-01	2.0559262029e-03	-2.8967244627e-03	1.0453926874e-01	6.9839979352e-02
4.7621298611e+01	-2.4623781558e+01	-6.3751356819e+00	-2.3066675175e+00	-9.3952394000e-01	-3.4248323488e-01	1.0000000000e+00	4.8027505667e-02	-5.5698827125e-03	1.5279305315e-02	3.9552974888e-02	3.1728287733e-02
-2.8348139126e+01	4.9663927089e-01	-3.3800263662e+00	-4.3565352830e+00	-6.0471297007e-01	-7.9644348439e-01	1.0000000004e+00	1.3242144928e-01	-4.5960312902e-02	3.4894041941e-02	3.4113611960e-02	1.4036255282e-01
-1.6281470548e+01	2.1960408519e+01	-2.8343190499e+00	-3.6164831562e+00	-6.1351166984e-01	-7.8968565326e-01	1.0000000000e+00	1.9368183422e-01	-1.5407906765e-02	1.1970257056e-02	1.0341666665e-01	1.6491918205e-01
-1.4908534111e+01	2.1361742289e+01	-2.7650832166e+00	-3.6766810711e+00	-5.9991191077e-01	-8.0006605934e-01	1.0000000000e+00	1.9330706198e-01	-5.2641281092e-03	3.9471634499e-03	1.1070257201e-01	1.5860596428e-01
-1.3546131484e+01	2.0755490614e+01	-2.7000271332e+00	-3.7206825076e+00	-5.8872587337e-01	-8.0833275699e-01	1.0000000000e+00	1.9352497668e-01	6.4342929678e-03	-4.6862710869e-03	1.2036807648e-01	1.5174585341e-01
-1.2186727264e+01	2.0147236648e+01	-2.6534464280e+00	-3.7423497391e+00	-5.7698224650e-01	-8.1675668790e-01	1.0000000000e+00	1.9416129153e-01	-6.5087815239e-03	4.5979661856e-03	1.0551820477e-01	1.6318094594e-01
-1.0830111588e+01	1.9542387551e+01	-2.5976019584e+00	-3.7247321440e+00	-5.6768581252e-01	-8.2324529653e-01	1.0000000001e+00	1.9726735279e-01	-1.9791462483e-02	1.3647261069e-02	9.2192462875e-02	1.7604802751e-01
-9.4743080844e+00	1.8944855757e+01	-2.5285547134e+00	-3.6769245638e+00	-5.5949963683e-01	-8.2883059571e-01	1.0000000002e+00	2.0251518156e-01	-3.1986360632e-02	2.1591399487e-02	8.1317571063e-02	1.8944436438e-01
-8.1215318641e+00	1.8353169855e+01	-2.4472992167e+00	-3.6282317240e+00	-5.4971871008e-01	-8.3534983078e-01	1.0000000003e+00	2.0825548807e-01	-4.1729271547e-02	2.7459290479e-02	7.2748321583e-02	2.0142833653e-01
-6.7716316107e+00	1.7765830132e+01	-2.3563110897e+00	-3.5687070796e+00	-5.4014458517e-01	-8.4157223523e-01	1.0000000004e+00	2.1492853793e-01	-4.6713865420e-02	2.9980434117e-02	6.9373600513e-02	2.1086154609e-01
-5.4195041901e+00	1.7196847786e+01	-2.2736075479e+00	-3.5337807640e+00	-5.3016983861e-01	-8.4789146843e-01	1.0000000004e+00	2.1988938462e-01	-4.6111423081e-02	2.8830820811e-02	7.0462226814e-02	2.1527632390e-01
