39.9247  2.94154 0.974502  0.707791 -0.952771  0.180845 0.186901  -0.878607 -0.367993  1.03857 0.841659  -0.404586 -0.698617  -0.738301 -49.9247  -12.9415 -49.9247  -12.9415 
29.8451  6.17722 0.367931  -1.12274 -1.02786  -0.971764 0.993145  0.890953 0.994709  -0.265516 -1.10293  0.373795 -0.250486  1.09514 -39.8451  -16.1772 -39.8451  -16.1772 
8.33251  11.9055 -1.12476  -0.672157 1.02451  -0.675957 1.02011  0.60559 0.0226533  1.19467 -0.897396  0.560812 -0.0384936  -0.96928 -18.3325  -21.9055 -18.3325  -21.9055 
17.1468  14.8568 0.58034  1.16771 -1.22158  -0.589939 -0.826875  0.86121 0.880861  -0.659441 -0.117363  -1.00428 0.723436  0.195201 -27.1468  -24.8568 -27.1468  -24.8568 
29.7814  18.3952 -0.87008  -0.954047 -1.07261  0.328076 -0.11729  1.1911 0.787212  0.597712 0.243723  -0.900757 0.980391  -0.333958 -39.7814  -28.3952 -39.7814  -28.3952 
46.4942  4.86262 0.889804  0.586064 -1.08736  -0.222023 -0.140695  -0.863816 -0.382247  1.08529 0.75505  -0.568315 -56.4942  -14.8626 -56.4942  -14.8626 -56.4942  -14.8626 
62.1024  18.6998 0.252929  1.08195 1.28527  0.125567 -1.13076  -0.303968 0.574369  -0.766126 -0.721993  0.706721 -0.238106  -0.892402 -72.1024  -28.6998 -72.1024  -28.6998 
25.663  3.62986 0.684954  0.827769 1.31312  -0.196879 -0.404935  1.26909 -0.939463  -0.972182 -0.98537  0.248349 0.359401  -1.17877 -35.663  -13.6299 -35.663  -13.6299 
46.7512  10.9892 -0.70643  1.61211 -1.58803  0.150288 -0.936425  -1.32936 1.00255  1.1518 0.995279  -0.608103 0.957995  0.153947 0.247751  -1.14396 -56.7512  -20.9892 
46.7596  20.321 -1.00832  0.901008 1.38794  0.324886 0.291165  1.23636 -1.23266  -0.394791 0.835997  -0.890758 -0.270979  -1.16502 -56.7596  -30.321 -56.7596  -30.321 
16.8763  18.67 1.48529  -0.156067 -1.20586  -0.47224 0.834397  0.998643 -1.08876  0.65548 0.58072  -1.21329 -0.182403  1.20336 -0.424021  -1.06862 -26.8763  -28.67 
56.1325  16.4028 -0.180369  1.45115 -0.523799  -1.30788 -1.20151  0.494041 0.829497  -1.04832 1.0893  -0.0212837 0.790956  0.806597 -0.820832  -0.366197 -66.1325  -26.4028 
34.7122  22.3049 0.241085  1.33407 -1.45862  -0.163486 1.50076  0.24529 -0.645726  0.644794 -0.386287  -0.997237 0.755131  -1.06823 -44.7122  -32.3049 -44.7122  -32.3049 
64.5793  11.3762 0.588642  -1.39586 1.28096  0.943055 -0.87441  -1.1315 -0.142826  1.49027 -1.16477  0.632917 1.30387  -0.311438 -1.00188  -0.212816 -74.5793  -21.3762 
61.6332  6.45597 -0.514407  -0.751051 -0.830404  0.398339 0.803061  0.213657 0.108976  0.697569 0.433969  -0.553474 -71.6332  -16.456 -71.6332  -16.456 -71.6332  -16.456 
12.4265  19.1716 0.172971  1.81067 -0.282407  -1.66883 1.4583  0.872507 -1.00037  1.04731 -1.46247  -0.935485 1.12762  -1.21208 1.19702  -0.145161 -1.26851  0.161243 
25.7775  8.94154 0.785863  1.22503 -1.28184  0.609157 -0.370206  -1.32885 1.46233  -0.0530309 -0.239474  0.883234 -1.00483  -0.474422 0.679726  -0.895234 -35.7775  -18.9415 
22.7601  6.33184 -1.07269  -1.2332 1.38547  -0.497816 0.364972  1.41541 -1.35266  0.171866 0.355593  -1.44496 1.00944  0.570717 -0.663128  0.979779 -32.7601  -16.3318 
34.1998  5.67435 -0.289994  -1.56209 1.0883  -0.833896 -1.04039  1.1108 -1.41861  -0.547519 0.528977  1.45607 1.14315  0.359838 -44.1998  -15.6743 -44.1998  -15.6743 
9.51048  6.19984 -1.14416  0.590092 0.0356999  -1.33363 -1.1519  -0.614662 1.14224  0.0103798 -0.171211  1.23624 0.654556  -0.619913 0.678302  0.79025 -19.5105  -16.1998 
3.65403  15.2461 0.147973  -1.11713 -0.220757  1.34611 -1.11825  -0.8151 1.26953  -0.592181 -1.04955  0.45094 0.988406  0.717128 -13.654  -25.2461 -13.654  -25.2461 
43.6744  17.8671 -0.736196  -0.853713 0.802546  -0.970839 -0.991296  0.576322 0.855591  0.360787 0.0524584  0.84765 -53.6744  -27.8671 -53.6744  -27.8671 -53.6744  -27.8671 
59.829  14.6613 0.151779  0.935828 0.557949  -0.983428 0.854061  0.158467 -0.824966  0.509509 -0.72158  -0.606991 -69.829  -24.6613 -69.829  -24.6613 -69.829  -24.6613 
60.7455  9.82579 0.229494  1.4909 1.07913  -0.737312 -1.35105  -0.714736 -0.0725  -1.05918 1.00807  0.41221 -0.910467  0.611714 -70.7455  -19.8258 -70.7455  -19.8258 
12.6444  15.1978 -0.97394  -1.43393 -1.56174  0.0581345 0.540272  -1.33516 1.08082  0.58091 -0.680463  1.06669 1.14047  -0.325038 0.409952  1.3811 -22.6444  -25.1978 
26.429  15.1422 1.33778  -0.209844 0.457702  -1.2794 -1.37432  0.446141 -1.05247  -1.0238 0.878468  0.909804 -0.240609  1.21033 -36.429  -25.1422 -36.429  -25.1422 
44.0584  2.46624 -0.270929  -1.20475 0.255013  1.22305 1.24126  -0.780742 -0.983138  0.751606 0.764849  0.287799 -1.00412  -0.306942 -54.0584  -12.4662 -54.0584  -12.4662 
7.90524  16.5792 1.55488  0.264446 -0.343323  1.38792 -1.3106  -0.618574 1.01241  -1.1456 -1.27418  0.552912 0.718044  1.02517 -0.362088  -1.46003 -17.9052  -26.5792 
51.7433  6.39706 0.156342  -1.60809 -1.75276  0.0679372 1.33457  -0.692639 -0.930809  -0.979786 -0.718437  1.50519 1.28808  0.417254 0.661839  1.29463 -61.7433  -16.3971 
48.4393  6.98958 -1.1854  -0.393277 1.55121  -0.52458 0.191723  -1.3848 1.09181  0.982918 -1.12627  0.920758 -0.000632515  1.25659 -0.515991  -0.83439 -58.4393  -16.9896 
41.821  13.241 -1.52749  0.468767 -0.358494  1.42882 0.842059  -1.25132 -1.038  -0.795152 0.879351  1.11964 1.39745  0.069617 -0.201816  -1.02229 -51.821  -23.241 
23.2404  11.5376 -0.935112  -0.835177 1.56765  0.337277 -0.775207  1.29551 0.0166483  -1.32396 0.561895  1.2226 0.985189  -0.775537 -1.43531  0.0850164 -33.2404  -21.5376 
32.6957  14.4002 -1.51682  -0.301544 0.883133  1.1395 -0.44345  1.25768 -0.449986  -1.29638 1.12415  -0.673954 -0.9419  0.543973 0.99417  0.189411 0.312868  -0.855353 
28.5285  13.6008 -0.761746  1.33154 1.30485  0.928716 0.835381  -1.43478 -1.64182  0.261983 1.42838  -0.186527 -1.23456  -1.00478 0.334086  1.32471 -0.266265  -1.18319 
46.0379  14.3102 0.00689773  -1.70891 0.859898  1.31173 -1.00643  -0.795016 1.22077  -0.675576 -0.645966  1.34794 -1.44154  0.266882 0.991953  0.255284 -56.0379  -24.3102 
19.5317  10.8518 -0.874993  -1.3053 -1.06133  1.10486 0.261366  1.48206 -1.50783  -0.165362 1.55881  -0.405738 0.515725  -1.43324 1.12544  0.72673 -29.5317  -20.8518 
30.9604  9.78948 1.16672  1.12377 -1.63823  0.61284 0.483806  -1.38431 1.68555  -0.309896 -0.221469  1.54037 -1.13812  -0.695311 -0.340172  -0.922343 -40.9604  -19.7895 
21.1065  14.8771 -0.935418  -1.14213 -0.704509  1.28558 1.2996  0.22021 -1.36217  0.160539 0.430608  -1.12745 0.478227  1.06839 0.783733  -0.449372 -31.1065  -24.8771 
45.5495  23.2435 1.1108  0.465644 -0.910265  0.39638 -0.777664  -0.916958 -0.0132689  0.872061 0.621661  -0.794648 -55.5495  -33.2435 -55.5495  -33.2435 -55.5495  -33.2435 
65.2779  8.50335 -0.109952  1.47702 1.54705  -0.23139 -1.0343  0.677477 -0.537969  -1.25214 0.903515  0.826847 0.576608  -1.07862 -1.36356  -0.372323 -75.2779  -18.5034 
56.2668  19.4261 -0.314655  -1.57216 0.650509  1.54657 -1.37987  0.394366 1.59671  0.252613 -1.02783  -0.654482 1  -1.14082 -0.55264  1.1774 -66.2668  -29.4261 
56.5431  5.45539 0.745128  -1.41049 -1.03016  -1.0322 -1.15203  0.387335 1.34675  0.0587764 0.512601  1.17345 -0.393168  0.814918 -66.5431  -15.4554 -66.5431  -15.4554 
41.3498  6.8197 -1.35458  0.579776 0.970706  1.01725 -0.291225  1.34355 -1.25776  -0.704179 0.86511  -1.05132 1.27445  -0.0608484 -0.214191  -1.14308 -51.3498  -16.8197 
3.57662  9.61808 1.6272  -0.10402 -0.345837  -1.34427 0.809618  -1.1797 -0.458843  1.3955 0.827785  1.20416 -1.30722  0.578417 -1.10663  -0.526579 -13.5766  -19.6181 
50.3898  11.5066 1.6159  -0.28306 -0.784618  -1.18767 1.03357  1.08607 -0.263432  1.43021 0.576053  -1.34908 -1.21758  0.556773 -0.954209  -0.268879 -60.3898  -21.5066 
20.2691  2.43418 -1.40013  -0.413896 1.31783  -1.08688 -0.423682  1.69831 -0.76108  -1.147 1.50151  0.303914 -1.20491  0.664295 0.849143  1.38647 0.050666  -1.4197 
16.5612  22.4701 1.64625  -0.130699 -1.6018  -0.176457 -0.845595  1.23476 0.694676  1.25405 -0.538093  -1.11685 0.613836  -1.1118 -26.5612  -32.4701 -26.5612  -32.4701 
23.4925  17.7735 -0.8079  -1.21023 1.26781  -0.0503226 -0.480086  1.17335 0.655354  -1.12821 -1.31283  0.213634 0.703147  1.02898 -33.4925  -27.7735 -33.4925  -27.7735 
50.726  2.36765 -1.02385  1.13263 0.507359  1.15925 0.82129  -1.11339 -1.03731  -0.232192 1.1919  0.125423 -0.440339  -1.09713 -60.726  -12.3677 -60.726  -12.3677 
13.2763  22.5001 -0.67685  -1.51782 1.68303  -0.206484 -1.16451  0.704014 0.946909  1.21062 -1.27922  -0.352756 0.661848  -1.14561 -0.20195  1.22799 -23.2763  -32.5001 
65.1614  16.4529 1.24683  0.537217 0.927333  -0.970206 0.127234  0.965233 -1.27279  -0.135853 -0.407707  -1.16542 -0.656938  0.726159 -75.1614  -26.4529 -75.1614  -26.4529 
34.3392  2.49882 -0.429424  1.61343 1.03003  -1.15332 -1.13312  -1.12302 -1.51649  0.474864 1.39536  0.270938 -0.048281  -1.19596 0.718876  1.13219 -44.3392  -12.4988 
50.4355  22.2044 -0.629426  1.41441 1.06696  -1.11426 -1.13423  -0.764481 0.669099  1.20885 -1.22494  0.365666 1.33933  0.130763 -0.128864  -1.25492 -60.4355  -32.2044 
33.9104  19.1657 0.819314  1.08085 -0.435435  1.43317 1.17801  0.104445 -1.15826  -0.847877 0.00172627  -1.43128 -1.42729  0.504807 1.01841  -0.872094 -43.9104  -29.1657 
29.8779  22.8312 -1.1309  0.986686 0.980806  0.969192 0.891111  -1.26068 -1.41357  -0.332574 -0.058456  1.03124 -0.509171  -1.25673 1.21593  -0.14685 -39.8779  -32.8312 
30.0754  2.91208 0.517968  -1.45362 1.31038  -0.0400326 -0.959079  -0.847337 0.705956  1.06927 -0.537269  1.1039 -1.05797  0.187947 -40.0754  -12.9121 -40.0754  -12.9121 
1.97787  13.2045 -0.82046  0.840723 0.557906  1.2265 -0.711128  -0.965436 1.25336  -0.0258698 0.602397  -1.04911 -0.877802  -0.0234597 -11.9779  -23.2045 -11.9779  -23.2045 
4.96791  5.3944 1.08937  -1.01234 0.144841  1.43511 -1.15718  -0.43115 -1.0328  0.835872 -0.2126  -1.26138 1.20634  0.446847 -14.9679  -15.3944 -14.9679  -15.3944 
5.28334  20.1225 0.86089  1.03653 -1.26264  0.299902 1.50849  -0.197171 -0.406762  1.17813 0.430859  -1.29712 -1.0997  -1.01597 -15.2833  -30.1225 -15.2833  -30.1225 
19.5895  19.0763 -1.22793  -0.562314 1.18176  -0.74902 -0.0695089  1.21796 -0.0396497  -1.20167 1.02625  0.683248 -0.888023  0.592409 -29.5895  -29.0763 -29.5895  -29.0763 
17.9594  6.07357 1.16258  0.486625 -0.310685  -1.12261 0.93777  -0.843064 -1.12386  -0.27922 0.0567188  1.15862 -0.77096  0.59962 -27.9594  -16.0736 -27.9594  -16.0736 
36.7033  1.96813 -1.33407  -0.622627 1.3298  0.472008 -0.968741  0.801632 -0.166141  -1.08137 0.942564  -0.850149 0.22331  1.27065 -46.7033  -11.9681 -46.7033  -11.9681 
27.4163  23.299 1.33072  0.518936 -1.35878  -0.27065 1.04805  -0.800324 -0.224384  -1.15959 0.132639  0.939851 -0.949972  0.785093 -37.4163  -33.299 -37.4163  -33.299 
8.81572  2.11066 1.1008  -0.898788 -0.759498  -0.992505 1.32372  0.470647 -0.879124  1.05204 0.11081  -1.00245 0.363003  1.36926 -1.20893  0.0263211 -18.8157  -12.1107 
11.1458  1.8507 -1.22925  -0.638834 -0.0844654  -0.999967 1.35371  0.409536 -1.00632  0.730601 0.228587  1.17136 0.775173  -0.649781 -21.1458  -11.8507 -21.1458  -11.8507 
9.4228  20.4972 0.553101  0.987083 -0.284478  -1.12632 1.03154  0.063959 -0.693904  0.857824 -1.1908  -0.246432 0.571764  -0.602479 -19.4228  -30.4972 -19.4228  -30.4972 
54.0818  2.36566 0.47205  -1.11099 -0.423357  1.02692 1.00827  -0.106266 -0.680661  -0.901932 0.694284  0.902731 -1.07197  0.139309 -64.0818  -12.3657 -64.0818  -12.3657 
5.54606  8.12126 -0.342238  1.3928 -0.433314  -1.29175 1.3681  0.220818 -1.15982  0.317115 0.53964  0.810286 0.866071  -1.00643 -0.78216  -0.421418 -15.5461  -18.1213 
7.42509  23.0713 0.678878  0.906828 -0.677779  0.873921 0.60449  -0.848901 -0.584709  -0.91695 -1.05829  -0.0620657 1.05627  0.0238598 -17.4251  -33.0713 -17.4251  -33.0713 
53.869  22.9525 0.31356  -1.09185 0.503864  0.886394 -0.878241  0.843341 0.911959  -0.153119 -0.90678  -0.491616 -63.869  -32.9525 -63.869  -32.9525 -63.869  -32.9525 
68.1938  14.1101 0.506863  -1.20918 -1.11201  0.288213 0.576523  1.02129 -0.590734  -0.757441 0.937267  -0.0928883 -0.299749  0.742621 -78.1938  -24.1101 -78.1938  -24.1101 
53.8675  20.5652 1.01947  -0.744727 0.315041  1.29546 -0.78695  -1.04389 0.994426  0.376365 -0.620011  0.875689 -1.16515  0.141164 0.145736  -0.896286 -63.8675  -30.5652 
57.4093  2.32883 -1.39435  0.632978 -1.38399  -0.91922 1.54757  -0.908721 -0.120989  1.71607 1.36522  0.75213 0.00380229  -1.29487 -67.4093  -12.3288 -67.4093  -12.3288 
58.0519  22.0281 -0.478828  1.47258 -1.13457  -1.05538 1.3687  0.348622 -1.25509  0.339809 0.967291  -0.798024 0.48423  0.878671 0.0689709  -1.18035 -68.0519  -32.0281 
10.7662  22.6298 0.442024  -1.27833 -1.50384  -0.198554 1.34565  0.574331 -1.17055  1.10569 -0.790282  -1.14547 1.23094  -0.482439 0.428042  1.33649 -20.7662  -32.6298 
47.0204  1.48246 0.63917  -1.48246 -0.850192  -1.48246 1.43998  0.819598 -1.72075  0.203031 -0.000852583  1.56047 1.29293  -0.480148 -0.781505  0.861365 -57.0204  -11.4825 
54.304  4.15736 1.20894  0.26583 -0.645628  -0.76479 0.472013  -0.888976 -1.01796  0.311697 -0.0060509  1.03775 -64.304  -14.1574 -64.304  -14.1574 -64.304  -14.1574 
60.228  3.70488 1.50374  0.0667551 -1.32471  0.824846 -1.45352  -0.623919 0.956257  -1.30096 -0.129402  1.35922 -0.342344  -1.25594 0.814338  0.93868 -70.228  -13.7049 
60.0448  21.3731 -0.624212  1.00363 0.881573  0.806539 1.10737  -0.72369 -1.02562  -0.143015 -0.301287  -0.949914 -70.0448  -31.3731 -70.0448  -31.3731 -70.0448  -31.3731 
68.0162  10.8745 -0.684947  -1.14422 -0.655322  1.24016 -1.11911  0.0532814 0.774414  -0.995304 1.07134  0.0284207 0.615647  0.835911 -78.0162  -20.8745 -78.0162  -20.8745 
67.8866  17.1803 -0.792014  1.1147 -0.34721  -1.41693 0.708849  1.37443 -1.47845  -0.190156 1.13963  -0.00971212 0.758097  -0.894082 -77.8866  -27.1803 -77.8866  -27.1803 
1.45513  6.53778 -1.45513  -0.655428 -1.45513  0.81516 1.34634  -0.788839 0.585943  1.50968 -0.505789  1.47998 -0.451321  -1.51457 1.45677  0.503135 0.501897  -1.33442 
5.19562  23.6072 -0.727538  1.39278 0.761824  1.39278 -1.19546  -0.401667 0.447799  -1.34072 -1.25499  0.459945 1.55169  0.337965 -0.73337  -1.22645 1.17118  -0.598022 
61.6767  23.5924 -0.612919  1.40759 0.876443  1.40759 -1.38549  -0.396943 1.25016  -0.704765 -1.33511  0.510212 1.61642  0.334995 -0.750372  -1.41281 0.367663  -1.15313 
64.6557  23.915 -0.61311  1.08497 0.876252  1.08497 0.242443  -1.11725 1.60598  -0.317874 -1.3625  0.0123772 -0.737653  -0.75087 -74.6557  -33.915 -74.6557  -33.915 
48.2819  23.5169 -0.622351  1.48314 0.867011  1.48314 -0.0700297  -1.45274 -1.62159  0.192313 1.52411  0.101941 0.928598  -0.946799 -1.00851  -0.859796 -58.2819  -33.5169 
62.679  2.69787 -0.947236  1.07377 1.60778  0.187516 -0.457687  -1.18322 0.540924  1.51068 0.758168  -1.28631 -1.49472  -0.293945 -72.679  -12.6979 -72.679  -12.6979 
63.4372  1.41156 0.605397  -1.41156 -0.883964  -1.41156 0.849612  1.47382 -1.21585  0.103089 -0.758168  1.28631 1.40914  -0.0394776 -73.4372  -11.4116 -73.4372  -11.4116 
66.9185  22.5585 0.115255  -1.01173 0.669524  0.65777 -0.656854  1.03864 0.841141  -0.28264 -0.96608  -0.403498 -76.9185  -32.5585 -76.9185  -32.5585 -76.9185  -32.5585 
1.46482  17.9717 -1.46482  -0.324595 -1.46482  1.14599 1.33114  0.638232 0.616111  -1.28161 0.263564  1.40312 -0.490918  -1.17071 1.23444  -0.424814 -11.4648  -27.9717 
20.0449  24.0292 -0.683243  0.970847 0.806119  0.970847 -0.144611  -1.30612 1.28293  -0.421237 -1.26847  -0.223504 -30.0449  -34.0292 -30.0449  -34.0292 -30.0449  -34.0292 
16.847  0.949445 1.02537  -0.949445 -0.46399  -0.949445 -0.189794  1.10915 0.953414  0.525851 -1.34633  0.257626 -26.847  -10.9494 -26.847  -10.9494 -26.847  -10.9494 
67.5985  4.3268 -0.399912  -1.26953 -0.944105  0.429724 1.0119  -0.950156 0.671209  0.887099 1.11775  0.200581 -0.23448  1.17224 -1.20445  -0.502533 -77.5985  -14.3268 
5.49517  2.26006 1.13166  0.683121 -1.0511  -0.398287 1.13357  -0.897756 -7.76275e-05  1.0776 -0.263535  -1.17318 -0.935273  0.722745 -15.4952  -12.2601 -15.4952  -12.2601 
67.7596  22.2759 -0.725885  -0.729089 -0.171616  0.94041 0.744553  -1.0992 0.992878  0.604703 -0.841141  0.28264 -77.7596  -32.2759 -77.7596  -32.2759 -77.7596  -32.2759 
63.2932  23.9274 -0.739974  1.07259 0.749388  1.07259 -0.366256  -1.03976 -1.61642  -0.334995 1.3625  -0.0123772 0.624845  -0.763247 -73.2932  -33.9274 -73.2932  -33.9274 
64.7859  21.6602 0.112236  1.13754 -1.10389  -0.390299 1.04244  -0.902413 -0.951797  0.623794 1.16655  0.49478 -0.243889  -0.988924 -74.7859  -31.6602 -74.7859  -31.6602 
1.02582  20.2218 -1.02582  -1.10412 -1.02582  0.366473 1.09575  0.309519 0.702564  -0.846989 0.265714  1.28099 -11.0258  -30.2218 -11.0258  -30.2218 -11.0258  -30.2218 
66.6431  0.882341 0.378211  -0.882341 -1.11115  -0.882341 1.19555  0.271444 -0.695524  0.466273 0.24507  1.01117 -76.6431  -10.8823 -76.6431  -10.8823 -76.6431  -10.8823 
64.6243  4.29448 0.456948  1.04894 -0.337522  -1.4091 -1.40438  -0.0859383 0.746422  -0.662133 1.09562  0.273612 -0.550351  0.838954 -74.6243  -14.2945 -74.6243  -14.2945 
31.9689  0.949535 0.797033  -0.949535 -0.692329  -0.949535 0.0287191  0.973174 -1.37553  0.508921 1.23715  0.426263 -41.9689  -10.9495 -41.9689  -10.9495 -41.9689  -10.9495 
32.0667  24.1217 -0.790101  0.878261 0.69926  0.878261 0.0158646  -1.02534 -1.20796  -0.32132 1.28222  -0.413692 -42.0667  -34.1217 -42.0667  -34.1217 -42.0667  -34.1217 
62.821  21.9048 -0.92365  -0.285666 0.861016  -0.634821 0.105943  0.982887 -0.776555  0.53452 1.01311  0.379273 -0.247841  -1.0012 -72.821  -31.9048 -72.821  -31.9048 
65.8436  2.57751 1.35497  0.479759 -1.55685  0.307872 0.103922  -1.2289 -0.472908  1.05484 0.550433  1.24676 -0.997325  -1.20543 1.04452  -0.684004 -75.8436  -12.5775 
3.34913  22.4595 0.384888  -0.986391 -1.12714  0.179316 0.651029  0.746012 -0.718305  -0.90451 -0.278394  1.07579 1.11312  -0.0787729 -13.3491  -32.4595 -13.3491  -32.4595 
2.76373  4.53676 0.900649  -0.779478 -0.995002  -0.345831 0.037727  1.21218 -0.173995  -1.1495 1.04699  0.426491 -0.806712  0.666601 -12.7637  -14.5368 -12.7637  -14.5368 
2.58974  3.38726 1.07464  0.370018 -0.218307  -1.17853 -0.821006  0.803665 0.925709  -0.818349 -1.13684  -0.292083 0.173995  1.1495 -12.5897  -13.3873 -12.5897  -13.3873 
68.7162  4.52738 1.28375  -0.115616 -0.105848  -1.15074 -0.44654  0.686518 -1.11775  -0.200581 0.393535  0.763459 -78.7162  -14.5274 -78.7162  -14.5274 -78.7162  -14.5274 
67.9113  7.56408 -1.0172  -0.835897 0.652687  -1.1529 0.393127  1.10344 1.04602  0.19767 -1.08644  0.707883 -77.9113  -17.5641 -77.9113  -17.5641 -77.9113  -17.5641 
69.1098  5.29084 0.890218  0.591513 0.890218  -0.879075 -0.545751  1.12034 -0.840075  -0.0769411 -0.393535  -0.763459 -79.1098  -15.2908 -79.1098  -15.2908 -79.1098  -15.2908 
0.949336  8.01776 -0.949336  -0.66482 -0.949336  0.805768 1.09173  0.0297034 0.505789  -1.47998 0.314705  1.31289 -10.9493  -18.0178 -10.9493  -18.0178 -10.9493  -18.0178 
67.8822  2.30874 -0.683619  0.748533 0.728194  1.06791 -0.0435847  -1.15495 1.01221  -0.274772 -0.994069  -0.415231 -77.8822  -12.3087 -77.8822  -12.3087 -77.8822  -12.3087 
61.2577  1.06258 1.2955  -1.06258 -0.193861  -1.06258 -0.957048  0.569945 0.963611  0.452069 -1.02822  -0.23883 -0.0734244  1.34134 -71.2577  -11.0626 -71.2577  -11.0626 
67.2406  20.3449 -0.206865  1.20186 0.941406  -0.495368 -0.855106  -0.927677 -1.41231  0.412897 1.26357  0.831751 0.261552  -1.04779 -77.2406  -30.3449 -77.2406  -30.3449 
67.5362  24.1334 -0.514943  0.866626 0.974418  0.866626 0.051806  -0.917086 -1.27457  -0.536216 0.764047  -0.277408 -77.5362  -34.1334 -77.5362  -34.1334 -77.5362  -34.1334 
68.9574  7.76175 1.04264  1.06178 1.04264  -0.408806 -0.393331  -1.35057 -0.652891  0.90577 -1.04602  -0.19767 -78.9574  -17.7617 -78.9574  -17.7617 -78.9574  -17.7617 
4.40168  1.04618 0.0664002  -1.04618 0.0423874  0.815587 0.82995  0.0406937 -0.938014  0.19817 -14.4017  -11.0462 -14.4017  -11.0462 -14.4017  -11.0462 -14.4017  -11.0462 
1.0038  5.02321 -1.0038  -0.611448 -1.0038  0.85914 0.764929  -0.832284 -0.158388  -1.09376 0.451321  1.51457 0.953219  0.180148 -11.0038  -15.0232 -11.0038  -15.0232 
65.7199  4.5681 -0.638674  0.775331 0.934481  0.188429 -0.349201  -0.935745 -1.09562  -0.273612 0.67414  -0.743827 0.485916  0.980605 -75.7199  -14.5681 -75.7199  -14.5681 
67.364  5.49904 -0.469874  1.22914 -0.709625  -0.742519 1.20001  0.912136 0.905689  -0.285144 0.23448  -1.17224 -1.15819  0.0496569 -77.364  -15.499 -77.364  -15.499 
66.3941  3.82427 0.804534  -0.766997 0.260341  0.932256 -1.02334  -0.191918 1.20445  0.502533 -0.550433  -1.24676 -0.67414  0.743827 -76.3941  -13.8243 -76.3941  -13.8243 
4.5599  2.9828 -0.895515  0.774481 -0.115825  -1.12103 0.935195  0.354856 -1.04445  -0.413885 0.935273  -0.722745 0.19541  1.15022 -14.5599  -12.9828 -14.5599  -12.9828 
3.09352  20.7518 0.640503  0.721325 -0.971947  -0.220543 -0.108292  -0.95397 -0.46269  0.803206 0.927181  -0.32944 -13.0935  -30.7518 -13.0935  -30.7518 -13.0935  -30.7518 
33.7277  10.8122 1.32951  0.491054 -1.60059  0.101036 -1.08176  -1.33263 1.41489  -0.815979 0.538538  1.57172 -0.824792  1.21971 0.213725  -1.27519 -43.7277  -20.8122 
53.3785  9.59531 1.05131  0.509077 -1.12383  0.112696 -0.417556  -0.892619 0.674327  -0.700638 -0.17063  0.994994 -63.3785  -19.5953 -63.3785  -19.5953 -63.3785  -19.5953 
37.7925  21.9917 -1.57961  0.558457 1.04401  1.16047 -1.08118  -0.869395 -0.269893  1.61605 1.44862  -0.363379 -0.117188  -1.24594 0.555025  -0.834693 -47.7925  -31.9917 
39.0716  9.03322 -0.195898  -0.989332 -1.13947  -0.0604674 0.868643  -0.444092 0.75251  0.5951 -0.290095  0.894182 -49.0716  -19.0332 -49.0716  -19.0332 -49.0716  -19.0332 
54.3497  14.6275 1.259  0.467469 -0.721877  -1.13592 0.815547  -0.972333 -0.806778  0.660166 0.204825  1.12832 -0.785146  -0.143024 -64.3497  -24.6275 -64.3497  -24.6275 
16.5387  9.41944 -0.901957  1.17774 1.04916  -0.899355 -0.413293  -1.24833 -1.16611  -0.299088 0.409718  0.991349 1.01305  0.294405 -26.5387  -19.4194 -26.5387  -19.4194 
57.9887  11.3654 -1.3149  -0.0838258 1.35988  0.218835 -0.561689  -1.12202 0.703215  -1.00383 -0.654744  1.06896 0.435461  0.954749 -67.9887  -21.3654 -67.9887  -21.3654 
34.834  15.9241 -1.25518  -0.384396 -0.1947  -1.22133 1.28799  0.415509 -0.798305  0.711229 0.130868  1.18309 0.793458  -0.67316 -44.834  -25.9241 -44.834  -25.9241 
43.6941  7.37308 -0.436989  1.46773 -1.37359  0.463867 1.00153  1.14581 -0.151789  -1.38488 1.44044  -0.28163 0.590073  -0.793489 -1.06985  -0.614232 -53.6941  -17.3731 
18.8609  13.245 1.31022  0.489931 -0.390552  -1.28833 0.932144  -0.91113 -1.22841  -0.268698 -0.833196  0.952381 0.217331  1.02175 -28.8609  -23.245 -28.8609  -23.245 
48.4129  15.9868 -1.5151  -0.364833 -0.48657  -1.28914 -0.931092  1.27697 0.763512  1.38399 0.799192  -1.09972 1.38883  0.0939777 -58.4129  -25.9868 -58.4129  -25.9868 
51.1059  13.9007 -0.629042  1.10821 0.317434  -1.30805 -0.979568  -0.963916 0.544744  1.03273 -1.17606  0.147111 1.14044  -0.367863 0.821599  0.326662 -61.1059  -23.9007 
6.14333  12.4319 -0.376077  -1.49976 0.999457  1.26521 -1.4711  0.709078 1.06442  -1.19858 -0.313886  1.30533 -1.18303  -0.567958 1.29179  0.0343894 -16.1433  -22.4319 
51.8293  18.9346 1.25123  0.586749 1.09217  -0.941575 -1.03666  0.873574 0.160833  1.07734 -0.448001  -1.28873 -1.0481  -0.307275 -61.8293  -28.9346 -61.8293  -28.9346 
44.2357  9.93988 -1.58397  0.375869 0.927442  1.1996 1.57905  -0.280051 -0.978627  -1.09907 0.459897  -1.42099 -0.428854  1.23112 -54.2357  -19.9399 -54.2357  -19.9399 
