-1.0187566122e+01	2.8624635536e+01	-4.1104558746e+00	1.2070604666e+00	-9.5277705554e-01	3.0367068089e-01	1.0000000012e+00	2.1447386099e-01	-2.9878542844e-02	-9.3729006251e-02	1.7446402709e-01	-1.5886848094e-01
6.2075253263e+01	1.0109432284e+01	-1.4110017788e+00	-6.0830301721e+00	-2.1274755170e-01	-9.7710719946e-01	1.0000000009e+00	8.3736256102e-02	-8.2874123145e-02	1.8040671500e-02	-6.5062909438e-02	9.9860725596e-02
5.7428051470e+01	-1.4327238041e+01	-3.4820639724e+00	-5.4149473228e+00	-5.3911783227e-01	-8.4223035028e-01	1.0000000000e+00	7.0808288613e-02	-1.1326856702e-02	7.2502967833e-03	2.6846753345e-02	6.6887443196e-02
-1.7773442206e+01	3.6183054697e+00	-4.7994525552e+00	-6.1013156400e-01	-9.9093248567e-01	-1.3436074148e-01	1.0000000002e+00	1.7747264224e-01	-5.4231277524e-03	3.9990395138e-02	1.7043979757e-01	6.3839299548e-02
-8.7073046105e+00	2.8242031508e+01	-4.0588589576e+00	1.3952574244e+00	-9.3478161658e-01	3.5522292903e-01	1.0000000024e+00	2.1401568814e-01	-4.8970824376e-02	-1.2884170326e-01	1.5108186677e-01	-2.0487877011e-01
-7.2047634142e+00	2.7774728143e+01	-3.9056427381e+00	1.7283247730e+00	-9.0204185673e-01	4.3164857084e-01	1.0000000020e+00	2.1539506167e-01	-5.4876360887e-02	-1.1465969930e-01	1.3941309082e-01	-2.0764701859e-01
-5.6795571121e+00	2.7304464107e+01	-3.7096520071e+00	1.9891980983e+00	-8.6326766663e-01	5.0474640737e-01	1.0000000030e+00	2.1956992396e-01	-7.8523888607e-02	-1.3427542060e-01	1.1101510715e-01	-2.4511729265e-01
-4.1570550633e+00	2.6750836874e+01	-3.4326466983e+00	2.2398790142e+00	-8.2365166934e-01	5.6709604794e-01	1.0000000013e+00	2.2683156489e-01	-5.7830611373e-02	-8.3984152085e-02	1.2899302705e-01	-2.1262896138e-01
-2.6199296911e+00	2.6209370503e+01	-3.0520402584e+00	2.4667354045e+00	-7.6902456956e-01	6.3921922015e-01	1.0000000004e+00	2.3840818878e-01	-3.4550092041e-02	-4.1563845691e-02	1.4878754427e-01	-1.9396389684e-01
-1.0599788238e+00	2.5649641113e+01	-2.9172218715e+00	2.1213935320e+00	-8.0758510401e-01	5.8975104899e-01	1.0000000000e+00	2.5953340245e-01	-4.2709413216e-03	-5.8484378700e-03	2.0532381427e-01	-1.5890929315e-01
5.6973452824e-01	2.5083494145e+01	-3.1161834589e+00	1.3235887180e+00	-9.1023162182e-01	4.1409949847e-01	1.0000000009e+00	2.7436383521e-01	-3.5525992491e-02	-7.8080757234e-02	2.1420377291e-01	-1.9170539517e-01
2.2497609088e+00	2.4556832989e+01	-3.6227946560e+00	5.1360168273e-02	-9.9322906270e-01	1.1617241070e-01	1.0000000172e+00	2.5972246714e-01	-4.3112856196e-02	-3.6800732153e-01	2.1484545215e-01	-3.9822769705e-01
3.9175674104e+00	2.3791761850e+01	-4.2897049110e+00	-1.4008187207e+00	-9.7963536755e-01	-2.0078482673e-01	1.0000000328e+00	2.0110141342e-01	1.0269986017e-01	-5.0172892291e-01	2.9971625023e-01	-4.6140125834e-01
5.6219401249e+00	2.2870565499e+01	-4.8445392564e+00	-2.1826015283e+00	-9.3736565859e-01	-3.4834698521e-01	1.0000000161e+00	1.4657713721e-01	1.2508921232e-01	-3.3678737982e-01	2.6249475690e-01	-2.8575235781e-01
7.3583062777e+00	2.1970607931e+01	-5.3912334371e+00	-1.6410132806e+00	-9.6736648358e-01	-2.5338130644e-01	1.0000000062e+00	1.2459493313e-01	5.6239131664e-02	-2.1480867948e-01	1.7677159830e-01	-1.8325203439e-01
9.0785682639e+00	2.1093517672e+01	-5.9205447692e+00	-4.2304731682e-01	-9.9914336873e-01	-4.1382710499e-02	1.0000000040e+00	1.0446906433e-01	7.3587564305e-03	-1.7805337491e-01	1.1173871409e-01	-1.7373946239e-01
1.0770297666e+01	2.0279250495e+01	-6.2090284627e+00	8.6125950944e-01	-9.8363997928e-01	1.8014547225e-01	1.0000000093e+00	8.2495757471e-02	-4.9074103500e-02	-2.6775139010e-01	3.2069998218e-02	-2.8262367160e-01
1.2381059473e+01	1.9368326837e+01	-6.3380914026e+00	1.4331403078e+00	-9.7076430173e-01	2.4003472766e-01	1.0000000021e+00	6.6880812589e-02	-3.1343522308e-02	-1.2672604456e-01	3.3580935023e-02	-1.4278400000e-01
1.4002620910e+01	1.8411475289e+01	-6.5253756743e+00	1.6257722757e+00	-9.6783160676e-01	2.5159884929e-01	1.0000000006e+00	5.1699672477e-02	-1.7245258959e-02	-6.6328436333e-02	3.2790872366e-02	-7.9337729024e-02
1.5565480624e+01	1.7477408416e+01	-6.4571880207e+00	2.0716752350e+00	-9.5560890370e-01	2.9463812241e-01	1.0000000007e+00	4.7937475102e-02	2.2813941434e-02	7.4003336260e-02	6.8623966318e-02	5.9880902359e-02
1.7115036684e+01	1.6624694237e+01	-7.0162618659e+00	1.7432378679e+00	-9.7750847576e-01	2.1089613516e-01	1.0000000063e+00	1.8261848487e-02	4.7456533967e-02	2.2008230885e-01	6.5308079081e-02	2.1623296512e-01
1.8558617121e+01	1.5921707834e+01	-6.9314591800e+00	2.0358060152e+00	-9.6854642010e-01	2.4883294017e-01	1.0000000077e+00	1.8667673236e-02	6.1653973533e-02	2.4010269930e-01	7.9735057225e-02	2.3545980833e-01
1.9996590666e+01	1.5330119523e+01	-7.1556204953e+00	1.1008708785e+00	-9.9348989739e-01	1.1392025190e-01	1.0000000098e+00	1.7706056180e-02	3.1807038813e-02	2.7772976229e-01	4.9398108511e-02	2.7571514264e-01
2.1422189743e+01	1.4841280713e+01	-7.0149822098e+00	3.5070028858e-01	-9.9962782127e-01	2.7280376470e-02	1.0000000032e+00	3.1871608041e-02	4.3455375917e-03	1.5970020794e-01	3.6205353049e-02	1.5883328343e-01
2.2821470867e+01	1.4397784393e+01	-6.9624442079e+00	-1.7926340050e-01	-9.9881904964e-01	-4.8585039720e-02	1.0000000032e+00	3.5805421035e-02	-7.7754324401e-03	1.5958587316e-01	2.7987565082e-02	1.6132833799e-01
2.4235869205e+01	1.4054123069e+01	-6.9447336995e+00	-7.2727010369e-01	-9.9299439698e-01	-1.1816144706e-01	1.0000000012e+00	3.4532528616e-02	-1.1675584672e-02	9.8076934123e-02	2.2614821205e-02	1.0215904110e-01
2.5645923105e+01	1.3757280580e+01	-6.8334477109e+00	-1.0237579936e+00	-9.8756205475e-01	-1.5722973006e-01	1.0000000005e+00	3.9372210976e-02	-1.0004382605e-02	6.2824792213e-02	2.8877922038e-02	6.9016511096e-02
2.7057731217e+01	1.3507212834e+01	-6.6436635254e+00	-1.1595470752e+00	-9.8522730439e-01	-1.7125174069e-01	1.0000000000e+00	5.0393789974e-02	8.0390054737e-04	-4.6249794858e-03	5.0453258657e-02	4.0049282322e-03
2.8480255229e+01	1.3304674303e+01	-6.4194368574e+00	-1.3420198782e+00	-9.8097406843e-01	-1.9413880877e-01	1.0000000006e+00	6.2810883096e-02	1.3675788625e-02	-6.9115887276e-02	7.5292065690e-02	-5.6924027861e-02
2.9904321763e+01	1.3105860457e+01	-6.2457394195e+00	-2.0999657656e+00	-9.4823991982e-01	-3.1755480544e-01	1.0000000000e+00	6.0712424331e-02	2.5191131555e-03	-7.5223397077e-03	6.0089134006e-02	1.1756954039e-02
3.1343365532e+01	1.2937140943e+01	-6.1142854402e+00	-2.3189177495e+00	-9.4104567239e-01	-3.3827953305e-01	1.0000000016e+00	6.4116149895e-02	3.8640051257e-02	-1.0751043216e-01	9.8977515470e-02	-8.5824697457e-02
3.2796450148e+01	1.2773052858e+01	-5.9957844968e+00	-2.3338035839e+00	-9.3644968531e-01	-3.5080191973e-01	1.0000000008e+00	7.1103340566e-02	2.8910632196e-02	-7.7185293456e-02	9.5496360972e-02	-5.2244849131e-02
3.4260309026e+01	1.2600705444e+01	-5.8561800979e+00	-2.2053572559e+00	-9.3811323666e-01	-3.4632868089e-01	1.0000000002e+00	8.2830819816e-02	1.4143101690e-02	-3.8312347683e-02	9.1848375922e-02	-9.6272458351e-03
3.5731837888e+01	1.2431936436e+01	-5.7116601181e+00	-2.1818717398e+00	-9.3533098904e-01	-3.5377385566e-01	1.0000000001e+00	9.2387887892e-02	7.1453254941e-03	-1.8891866184e-02	9.3558910126e-02	1.3791680443e-02
3.7205961748e+01	1.2268107719e+01	-5.5444483822e+00	-2.1455028308e+00	-9.3395896604e-01	-3.5738025933e-01	1.0000000001e+00	1.0366350761e-01	8.0057248209e-03	-2.0922446613e-02	1.0482360216e-01	1.6123760176e-02
3.8686518396e+01	1.2106642708e+01	-5.3772034729e+00	-2.4385842404e+00	-9.1288092179e-01	-4.0822594556e-01	1.0000000001e+00	1.0638404420e-01	1.2701472463e-02	-2.8404407130e-02	1.0981811242e-01	1.5022809023e-02
4.0190553520e+01	1.1958779546e+01	-5.0273470121e+00	-2.7322037910e+00	-8.8123457432e-01	-4.7267919885e-01	1.0000000001e+00	1.1855150610e-01	1.4879574068e-02	-2.7741628258e-02	1.1935214209e-01	2.8293558270e-02
4.1727200313e+01	1.1819525211e+01	-4.8578699645e+00	-2.9887506038e+00	-8.5258997856e-01	-5.2258045166e-01	1.0000000000e+00	1.1975774376e-01	5.0053663016e-03	-8.1663426284e-03	1.0710991821e-01	5.4416224206e-02
4.3275511347e+01	1.1689744076e+01	-4.7037277989e+00	-3.1338370818e+00	-8.2925570466e-01	-5.5886937319e-01	1.0000000001e+00	1.2320011843e-01	-1.6823572140e-02	2.4962166059e-02	8.5339792561e-02	9.3816476702e-02
4.4836847884e+01	1.1550073402e+01	-4.5159966937e+00	-3.2843235870e+00	-8.0097630488e-01	-5.9869604894e-01	1.0000000007e+00	1.2776565196e-01	-4.3855735630e-02	5.8668705871e-02	5.8478722605e-02	1.3516524486e-01
4.6408363826e+01	1.1411516835e+01	-4.2545647327e+00	-3.5197997497e+00	-7.5767324343e-01	-6.5263409058e-01	1.0000000015e+00	1.3195299238e-01	-7.1872570037e-02	8.3430916110e-02	2.8099939931e-02	1.6955344190e-01
4.8000730191e+01	1.1268610900e+01	-3.8697874790e+00	-3.7986645647e+00	-6.9542789029e-01	-7.1859588741e-01	1.0000000024e+00	1.3860978933e-01	-1.0024670443e-01	9.7001146375e-02	-3.8605384174e-03	1.9661229384e-01
4.9612595279e+01	1.1164311831e+01	-3.4879839937e+00	-4.0259398905e+00	-6.3229903368e-01	-7.7472442327e-01	1.0000000031e+00	1.4503796313e-01	-1.2167561636e-01	9.9290845264e-02	-2.9977075936e-02	2.1166249842e-01
5.1201287058e+01	1.1044819709e+01	-3.1260377784e+00	-4.2325204135e+00	-5.6986730210e-01	-8.2173673278e-01	1.0000000031e+00	1.4937120877e-01	-1.2919927703e-01	8.9583538945e-02	-4.4087158339e-02	2.1233403899e-01
5.2757704987e+01	1.0933905544e+01	-2.8457002570e+00	-4.4633566576e+00	-5.1610612207e-01	-8.5652464691e-01	1.0000000023e+00	1.4722337892e-01	-1.1495178521e-01	6.9254650457e-02	-3.8977359663e-02	1.9536020134e-01
5.4323617624e+01	1.0794399396e+01	-2.4912840311e+00	-4.7538285122e+00	-4.4405827356e-01	-8.9599790719e-01	1.0000000018e+00	1.4228744610e-01	-1.0889789609e-01	5.3961762669e-02	-4.5721725710e-02	1.8145485587e-01
5.5887611264e+01	1.0707951830e+01	-2.1656926064e+00	-4.8830033161e+00	-3.8686037325e-01	-9.2213830395e-01	1.0000000015e+00	1.4395872082e-01	-9.9885395982e-02	4.1898091789e-02	-4.4200661118e-02	1.7465095844e-01
5.7454893997e+01	1.0594427910e+01	-1.8763954433e+00	-5.1003326804e+00	-3.2832903091e-01	-9.4456341633e-01	1.0000000012e+00	1.3775613615e-01	-9.2619420727e-02	3.2189302349e-02	-4.7396461435e-02	1.6231092623e-01
5.9025619778e+01	1.0460001368e+01	-1.5962210913e+00	-5.3665323674e+00	-2.6909185034e-01	-9.6311451867e-01	1.0000000011e+00	1.2679260276e-01	-9.0067156417e-02	2.5160004076e-02	-5.5954010218e-02	1.4727739584e-01
6.0568631899e+01	1.0298004367e+01	-1.4426631530e+00	-5.6941191605e+00	-2.3068645634e-01	-9.7302813878e-01	1.0000000010e+00	1.0844420443e-01	-8.8022360024e-02	2.0864221575e-02	-6.3010523526e-02	1.2638461538e-01
6.1895567244e+01	8.6557154049e+00	-1.7498013225e+00	-6.0466422597e+00	-2.6597347626e-01	-9.6398034727e-01	1.0000000008e+00	8.6282796527e-02	-7.5938898758e-02	2.0949213488e-02	-9.8884558000e-02	-6.2226610515e-02
6.1683841068e+01	7.1968388509e+00	-2.2102631013e+00	-5.9786617562e+00	-3.3592980000e-01	-9.4188702585e-01	1.0000000007e+00	9.1580964962e-02	-6.9363522816e-02	2.4736048085e-02	-1.0012512189e-01	-6.1524007362e-02
6.1435883904e+01	5.7388870387e+00	-2.7522342086e+00	-5.8314896874e+00	-4.1791705381e-01	-9.0848518762e-01	1.0000000005e+00	9.6535040163e-02	-5.7680306633e-02	2.6531603011e-02	-9.8021162143e-02	-6.1170331723e-02
6.1173143039e+01	4.2825496834e+00	-3.1691461505e+00	-5.6544255580e+00	-4.8308433101e-01	-8.7557382848e-01	1.0000000002e+00	9.8788729437e-02	-3.7998335008e-02	2.0963918713e-02	-8.5719745388e-02	-6.5533942851e-02
6.0877546257e+01	2.8394343038e+00	-3.5098898058e+00	-5.4250721237e+00	-5.4256928189e-01	-8.4001105609e-01	1.0000000000e+00	9.7431929568e-02	-4.1030714098e-03	2.6501896170e-03	-5.6966443584e-02	-7.9193837543e-02
